0.0e0 -1.0e0 2.6693686e2 2.6693686e2
1.4285e1 -1.0e0 3.2506158e2 3.2506158e2
2.8570001e1 -1.0e0 3.2539427e2 3.2539427e2
4.2855002e1 -1.0e0 2.8949417e2 2.8949417e2
5.7140002e1 -1.0e0 2.3154832e2 2.3154832e2
7.1425003e1 -1.0e0 1.969607e2 1.969607e2
8.5710004e1 -1.0e0 1.9308432e2 1.9308432e2
9.9995004e1 -1.0e0 1.9304703e2 1.9304703e2

0.0e0 -7.143002e-1 2.5233788e2 2.5233788e2
1.4285e1 -7.143002e-1 2.994917e2 2.994917e2

2.8570001e1 -7.143002e-1 3.2918158e2 3.2918158e2
4.2855002e1 -7.143002e-1 3.0914706e2 3.0914706e2
5.7140002e1 -7.143002e-1 2.279026e2 2.279026e2
7.1425003e1 -7.143002e-1 1.94527e2 1.94527e2
8.5710004e1 -7.143002e-1 1.9329597e2 1.9329597e2
9.9995004e1 -7.143002e-1 1.9387329e2 1.9387329e2

0.0e0 -4.286003e-1 2.2726141e2 2.2726141e2
1.4285e1 -4.286003e-1 2.6319554e2 2.6319554e2
2.8570001e1 -4.286003e-1 3.1960007e2 3.1960007e2
4.2855002e1 -4.286003e-1 3.053128e2 3.053128e2

5.7140002e1 -4.286003e-1 2.1279897e2 2.1279897e2
7.1425003e1 -4.286003e-1 1.9875217e2 1.9875217e2
8.5710004e1 -4.286003e-1 2.0564734e2 2.0564734e2
9.9995004e1 -4.286003e-1 2.0774794e2 2.0774794e2

0.0e0 -1.4290039e-1 2.1914633e2 2.1914633e2
1.4285e1 -1.4290039e-1 2.4987578e2 2.4987578e2
2.8570001e1 -1.4290039e-1 3.3085612e2 3.3085612e2
4.2855002e1 -1.4290039e-1 2.951906e2 2.951906e2
5.7140002e1 -1.4290039e-1 2.4182813e2 2.4182813e2
7.1425003e1 -1.4290039e-1 2.6209616e2 2.6209616e2

8.5710004e1 -1.4290039e-1 2.6791644e2 2.6791644e2
9.9995004e1 -1.4290039e-1 2.4811818e2 2.4811818e2

0.0e0 1.4279951e-1 2.5122029e2 2.5122029e2
1.4285e1 1.4279951e-1 3.025976e2 3.025976e2
2.8570001e1 1.4279951e-1 4.150571e2 4.150571e2
4.2855002e1 1.4279951e-1 3.600632e2 3.600632e2
5.7140002e1 1.4279951e-1 3.3153685e2 3.3153685e2
7.1425003e1 1.4279951e-1 3.3043805e2 3.3043805e2
8.5710004e1 1.4279951e-1 3.2303757e2 3.2303757e2
9.9995004e1 1.4279951e-1 2.9369005e2 2.9369005e2

0.0e0 4.2849942e-1 3.3149602e2 3.3149602e2
1.4285e1 4.2849942e-1 4.1297304e2 4.1297304e2
2.8570001e1 4.2849942e-1 4.3987688e2 4.3987688e2
4.2855002e1 4.2849942e-1 3.1572057e2 3.1572057e2
5.7140002e1 4.2849942e-1 2.8583665e2 2.8583665e2
7.1425003e1 4.2849942e-1 3.0378482e2 3.0378482e2
8.5710004e1 4.2849942e-1 3.278393e2 3.278393e2
9.9995004e1 4.2849942e-1 3.2790685e2 3.2790685e2

0.0e0 7.1419933e-1 2.9219745e2 2.9219745e2
1.4285e1 7.1419933e-1 3.5673904e2 3.5673904e2

2.8570001e1 7.1419933e-1 3.1658954e2 3.1658954e2
4.2855002e1 7.1419933e-1 2.3737044e2 2.3737044e2
5.7140002e1 7.1419933e-1 2.3096062e2 2.3096062e2
7.1425003e1 7.1419933e-1 2.5887718e2 2.5887718e2
8.5710004e1 7.1419933e-1 2.9358034e2 2.9358034e2
9.9995004e1 7.1419933e-1 3.0845479e2 3.0845479e2

0.0e0 9.9989923e-1 2.3983e2 2.3983e2
1.4285e1 9.9989923e-1 3.3075974e2 3.3075974e2
2.8570001e1 9.9989923e-1 2.8776503e2 2.8776503e2
4.2855002e1 9.9989923e-1 2.3213803e2 2.3213803e2

5.7140002e1 9.9989923e-1 2.1633087e2 2.1633087e2
7.1425003e1 9.9989923e-1 2.227972e2 2.227972e2
8.5710004e1 9.9989923e-1 2.311522e2 2.311522e2
9.9995004e1 9.9989923e-1 2.2364516e2 2.2364516e2
